0 0 0.000825251
0 5 0.000662899
0 10 0.000891365
0 15 0.00107851
0 20 0.00202794
0 25 0.00270206
0 30 0.00353753
0 35 0.00566184
0 40 0.00774215
0 45 0.00849479
0 50 0.00900041
0 55 0.00704786
0 60 0.00788239
0 65 0.00614517
0 70 0.00289929
0 75 0.00168086
0 80 0.00130222
0 85 0.00105263
0 90 0.000604029
0 95 0.000863698
0 100 0.00061551
5 0 0.000891309
5 5 0.000734286
5 10 0.00116185
5 15 0.0014649
5 20 0.00343757
5 25 0.0070775
5 30 0.0106952
5 35 0.0150497
5 40 0.0192599
5 45 0.019706
5 50 0.0221346
5 55 0.0220899
5 60 0.0194363
5 65 0.0170722
5 70 0.0120047
5 75 0.00578529
5 80 0.00337563
5 85 0.00204478
5 90 0.00135986
5 95 0.000999379
5 100 0.00113958
10 0 0.000657022
10 5 0.00118166
10 10 0.00195765
10 15 0.00413579
10 20 0.00871704
10 25 0.0149254
10 30 0.0236943
10 35 0.0265088
10 40 0.0314015
10 45 0.0317823
10 50 0.0384929
10 55 0.0346634
10 60 0.0357365
10 65 0.0273263
10 70 0.0219597
10 75 0.0140993
10 80 0.0106956
10 85 0.00308556
10 90 0.00124574
10 95 0.000988553
10 100 0.00122626
15 0 0.000787708
15 5 0.00170125
15 10 0.00293403
15 15 0.0111925
15 20 0.0190856
15 25 0.0263054
15 30 0.0343477
15 35 0.0406197
15 40 0.043425
15 45 0.0434073
15 50 0.0456672
15 55 0.0470534
15 60 0.0429152
15 65 0.0395272
15 70 0.0360514
15 75 0.0245968
15 80 0.0198341
15 85 0.0104241
15 90 0.00466165
15 95 0.00190505
15 100 0.000683124
20 0 0.00113358
20 5 0.00291003
20 10 0.0103967
20 15 0.0211113
20 20 0.0286769
20 25 0.0377679
20 30 0.0420105
20 35 0.0471461
20 40 0.0454116
20 45 0.0430938
20 50 0.0454294
20 55 0.0472037
20 60 0.0458818
20 65 0.0485231
20 70 0.0399328
20 75 0.039408
20 80 0.0296696
20 85 0.0177402
20 90 0.0098787
20 95 0.00218169
20 100 0.00197204
25 0 0.0016331
25 5 0.00638461
25 10 0.0178873
25 15 0.0258419
25 20 0.038038
25 25 0.0430727
25 30 0.0453847
25 35 0.0475544
25 40 0.0498516
25 45 0.045411
25 50 0.0473465
25 55 0.0486849
25 60 0.0454352
25 65 0.0442602
25 70 0.0470355
25 75 0.0442641
25 80 0.0376142
25 85 0.0281004
25 90 0.0133297
25 95 0.00742274
25 100 0.00219745
30 0 0.00306816
30 5 0.0125388
30 10 0.0235434
30 15 0.0348733
30 20 0.0463025
30 25 0.0492441
30 30 0.0448773
30 35 0.0496261
30 40 0.0466839
30 45 0.0482117
30 50 0.0500129
30 55 0.0471141
30 60 0.0444989
30 65 0.0483819
30 70 0.0492463
30 75 0.0475256
30 80 0.0438376
30 85 0.0335582
30 90 0.0221155
30 95 0.0112499
30 100 0.00351543
35 0 0.00598603
35 5 0.0182568
35 10 0.0262072
35 15 0.0425784
35 20 0.0409715
35 25 0.0490784
35 30 0.0493776
35 35 0.0473305
35 40 0.0463891
35 45 0.0504298
35 50 0.0487019
35 55 0.048253
35 60 0.0432075
35 65 0.0452561
35 70 0.0451108
35 75 0.0472619
35 80 0.0444658
35 85 0.0400836
35 90 0.0301005
