4.51073 0
4.32821 0
4.49627 0
4.43993 0
4.74304 0
4.72901 0
4.51494 0
4.84973 0
4.9952 0
4.73457 0
0.383652 70
0.428933 70
0.332655 70
0.512063 70
0.481162 70
0.527544 70
0.36938 70
0.344607 70
0.617086 70
0.396322 70
0.153747 140
0.116082 140
0.143511 140
0.18551 140
0.132385 140
0.133226 140
0.176394 140
0.0891834 140
0.201281 140
0.127566 140
0.0692686 210
0.0417694 210
0.094515 210
0.134535 210
0.0811312 210
0.0947711 210
0.0581744 210
0.109696 210
0.10758 210
0.0598791 210
0.0489123 280
0.0895795 280
0.0213945 280
0.0935458 280
0.0378468 280
0.0338798 280
0.0471904 280
0.0322678 280
0.0233345 280
0.0368819 280
0.0200753 350
0.0211862 350
0.0407147 350
0.0740203 350
0.0180273 350
0.0279281 350
0.0248479 350
0.0421165 350
0.0100581 350
0.0673534 350
0.0297713 420
0.0145719 420
0 420
0.0574257 420
0.0108798 420
0.0155097 420
0.0261713 420
0.0228418 420
0.0109561 420
0.0291248 420
0.00929236 490
0.0140724 490
0.0150079 490
0.00782196 490
0.00428691 490
0.0104138 490
0.0165018 490
0.0196039 490
0.0123336 490
0.0121716 490
0.0172299 560
0.01208 560
0.0029608 560
0.00676483 560
0.00751222 560
0.0241875 560
0.0231272 560
0.0152883 560
0.00374935 560
0.0251302 560
0.00625799 630
0.0026032 630
0.025349 630
0.00421735 630
0.0155875 630
0.0112116 630
0 630
0 630
0.0434735 630
0.00318464 630
0.0012051 700
0 700
0.0115707 700
0.0108135 700
0.012757 700
0 700
0 700
0 700
0 700
0.00457142 700
0.0132237 770
0.0164571 770
0.0187849 770
0.00112399 770
0.000119248 770
0.0202897 770
0 770
0 770
0.0123835 770
0.0145636 770
0.00124847 840
0.00257994 840
0.00853953 840
0.0193235 840
0 840
0.00272092 840
0.000373351 840
0 840
0.0122162 840
0.0112998 840
0 910
0.000911237 910
0.00592356 910
0.000501188 910
0 910
0.01869 910
0.00442271 910
0.0124526 910
0.0178478 910
0 910
0 980
0.00959509 980
0.0116122 980
0.00909307 980
0.00191455 980
0 980
0.00963875 980
0.00147519 980
0 980
0 980
