5.41456 0
5.04971 0
5.63593 0
5.46947 0
5.31959 0
5.25288 0
5.33686 0
5.56534 0
5.22411 0
5.15412 0
0.667042 70
0.500759 70
0.409695 70
0.518024 70
0.614558 70
0.462257 70
0.626733 70
0.678765 70
0.469279 70
0.530349 70
0.155287 140
0.123417 140
0.27062 140
0.181772 140
0.153748 140
0.294045 140
0.188676 140
0.244091 140
0.256623 140
0.155265 140
0.106325 210
0.103146 210
0.0372244 210
0.125436 210
0.117688 210
0.0229579 210
0.0431679 210
0.0910311 210
0.109056 210
0.100706 210
0.0854348 280
0.100115 280
0.0589236 280
0.0658026 280
0.0309077 280
0.054911 280
0.0145261 280
0.0844716 280
0.0602742 280
0.103702 280
0.0132903 350
0.0570924 350
0.068945 350
0.0310287 350
0.0371604 350
0.0179554 350
0.0344228 350
0.0122613 350
0.0396442 350
0.0514456 350
0.0541255 420
0.0117758 420
0.023263 420
0.0357095 420
0.0432425 420
0.00508767 420
0.0274711 420
0.023533 420
0.0487043 420
0.0500971 420
0.024326 490
0.0354438 490
0.0209087 490
0.00708766 490
0.0196955 490
0.0243964 490
0 490
0.0262342 490
0.00767353 490
0.0228077 490
0.00914181 560
0.00684947 560
0.0103661 560
0.0114425 560
0.0192518 560
0 560
0.001274 560
0.044732 560
0.033887 560
0.0278642 560
0.00118245 630
0.0236874 630
0 630
0.014166 630
0.0299343 630
0.00170561 630
0.00946684 630
0.0350393 630
0.0194604 630
0.018154 630
0.00587031 700
0.0131043 700
0.0220775 700
0.000206258 700
0.013718 700
0.0128691 700
0.000310626 700
0.00815777 700
0.0332851 700
0.0149598 700
0 770
0 770
0.00781209 770
0.0174089 770
0.0247164 770
0 770
0.00132477 770
0.0174131 770
0 770
0.00207977 770
0 840
0 840
0 840
0.0101772 840
0.00606197 840
0.0120607 840
0.00842109 840
0 840
0.012465 840
0.0118772 840
0.00547849 910
0.0148356 910
0.00617947 910
0.0246762 910
0 910
0.00402631 910
0.00107647 910
0.0158477 910
0.0123801 910
0.0232806 910
0.0136704 980
0 980
0 980
0.00837453 980
0.00594675 980
0 980
0.0431649 980
0 980
0.00613958 980
0 980
