0 0
1 0.00941401
2 0.0077659
3 0.00680765
4 0.0092387
5 0
6 0.00756143
7 0.00748162
8 0.00900599
9 0.00858644
10 0.00770839
11 0.00825935
12 0.00762732
13 0.00636951
14 0.00752655
15 0.0101375
16 0.00751386
17 0.00698722
18 0.00863107
19 0.00796582
20 0.00757773
21 0.00801186
22 0.00642785
23 0.0075481
24 0.00668783
25 0.00870246
26 0.00754721
27 0.00815734
28 0.00771465
29 0.00691392
30 0
31 0.00906069
32 0.00787877
33 0.0095067
34 0.00795322
35 0
