0 0
1 0.00991
2 0.00996
3 0.00994
4 0.00993
5 0
6 0.0099
7 0.01016
8 0.01037
9 0.01037
10 0.01016
11 0.00987
12 0.00991
13 0.01016
14 0.01037
15 0.01037
16 0.01016
17 0.00995
18 0.00988
19 0.01016
20 0.01037
21 0.01037
22 0.01016
23 0.00995
24 0.00985
25 0.01006
26 0.01016
27 0.01016
28 0.01006
29 0.00987
30 0
31 0.01006
32 0.01006
33 0.010006
34 0.01001
35 0
