50 95 0.00153019
50 100 0.000743176
55 0 0.00123247
55 5 0.000661139
55 10 0.000860461
55 15 0.00333723
55 20 0.0154182
55 25 0.0844235
55 30 0.137934
55 35 0.145996
55 40 0.147163
55 45 0.152953
55 50 0.152798
55 55 0.158916
55 60 0.149395
55 65 0.148
55 70 0.140797
55 75 0.0863327
55 80 0.0191215
55 85 0.00353679
55 90 0.00145382
55 95 0.000620261
55 100 0.000809839
60 0 0.000656719
60 5 0.00117342
60 10 0.00108318
60 15 0.00224425
60 20 0.00820389
60 25 0.060025
60 30 0.126448
60 35 0.148993
60 40 0.149419
60 45 0.150503
60 50 0.150999
60 55 0.152647
60 60 0.152021
60 65 0.140359
60 70 0.127886
60 75 0.0622133
60 80 0.00936292
60 85 0.00251084
60 90 0.0015859
60 95 0.000859447
60 100 0.00056607
65 0 0.00092823
65 5 0.000799184
65 10 0.00120878
65 15 0.00252977
65 20 0.00278572
65 25 0.0283518
65 30 0.0853694
65 35 0.134037
65 40 0.153557
65 45 0.142193
65 50 0.146096
65 55 0.150354
65 60 0.141186
65 65 0.142784
65 70 0.0947465
65 75 0.0299279
65 80 0.00371041
65 85 0.0017219
65 90 0.00166851
65 95 0.00114146
65 100 0.00043062
70 0 0.000373978
70 5 0.00080549
70 10 0.000867576
70 15 0.00143403
70 20 0.0014573
70 25 0.00846758
70 30 0.0396455
70 35 0.0932515
70 40 0.127825
70 45 0.135929
70 50 0.142391
70 55 0.143651
70 60 0.131517
70 65 0.0948661
70 70 0.0410297
70 75 0.00667202
70 80 0.00227358
70 85 0.00147175
70 90 0.00115665
70 95 0.000905709
70 100 0.00027171
75 0 0.000524197
75 5 0.000587415
75 10 0.00122735
75 15 0.000920756
75 20 0.00157729
75 25 0.00303686
75 30 0.00622291
75 35 0.0326115
75 40 0.0593191
75 45 0.0895218
75 50 0.095081
75 55 0.0872617
75 60 0.0619137
75 65 0.0300997
75 70 0.00646356
75 75 0.00226816
75 80 0.00163587
75 85 0.00103361
75 90 0.00123484
75 95 0.000335233
75 100 0.000504661
80 0 0.000337363
80 5 0.000649633
80 10 0.000464259
80 15 0.000894538
80 20 0.00112591
80 25 0.00151153
80 30 0.00125593
80 35 0.00363869
80 40 0.00840661
80 45 0.0163065
80 50 0.0194875
80 55 0.0166954
80 60 0.0091111
80 65 0.00438842
80 70 0.0016185
80 75 0.00137202
80 80 0.000864141
80 85 0.00119058
80 90 0.000625299
80 95 0.000502052
80 100 8.532e-05
85 0 0.000476406
85 5 0.000403319
85 10 0.000908015
85 15 0.000772216
85 20 0.000727657
85 25 0.00118191
85 30 0.00167316
85 35 0.00137405
85 40 0.00275191
85 45 0.00296532
85 50 0.00265244
85 55 0.00254319
85 60 0.00202967
85 65 0.00170929
85 70 0.00152445
85 75 0.000982239
85 80 0.000832413
85 85 0.00064911
85 90 0.000405635
85 95 0.000348186
85 100 0.000318941
90 0 0.000219744
90 5 0.000181113
90 10 0.00056511
90 15 0.000614509
90 20 0.000399585
90 25 0.00156818
90 30 0.000907981
90 35 0.00138992
90 40 0.000892725
90 45 0.00103741
90 50 0.00191578
90 55 0.000844117
90 60 0.000357174
90 65 0.00093323
90 70 0.00140386
90 75 0.000834418
90 80 0.000997557
90 85 0.000590903
90 90 0.000241725
90 95 0.000523805
90 100 0.000470674
95 0 0.000189834
95 5 3.88044e-05
95 10 0.000369054
95 15 0.000363967
95 20 0.000530097
95 25 0.000705314
95 30 0.000944022
95 35 0.00104425
95 40 0.000824934
95 45 0.00048763
95 50 0.00112435
95 55 0.00106648
95 60 0.000967343
95 65 0.000680894
95 70 0.000893655
95 75 0.00101413
95 80 0.000307196
95 85 0.000265107
95 90 0.000320187
95 95 0.000515586
95 100 0.000311596
100 0 0.000216117
100 5 0.000117622
100 10 0.000607185
100 15 0.000314684
100 20 0.000221681
100 25 0.000418622
100 30 0.000136245
100 35 0.000610594
100 40 0.000499846
100 45 0.000455125
100 50 0.00044564
100 55 0.000858382
100 60 0.000497688
100 65 0.000286312
100 70 0.00065099
100 75 0.000183662
100 80 0.00064391
100 85 0.0002582
100 90 0.000116937
100 95 0.000502188
100 100 0.000140455
